State,County,Winning Party,Dem. Candidate (2016),Dem. Votes,Dem. %,Rep. Candidate (2016),Rep. Votes,Rep. %,Highest Other (2016),Other Votes,Other %
TX,DALLAS,D,"Clinton, Hillary",461080,60.8,"Trump, Donald",262945,34.6,"Johnson, Gary",24025,3.2
TX,DAWSON,R,"Clinton, Hillary",835,23.4,"Trump, Donald",2636,74,"Johnson, Gary",80,2.2
TX,DE WITT,R,"Clinton, Hillary",1163,17,"Trump, Donald",5519,80.7,"Johnson, Gary",124,1.8
TX,DEAF SMITH,R,"Clinton, Hillary",1185,28.1,"Trump, Donald",2911,69,"Johnson, Gary",91,2.2
TX,DELTA,R,"Clinton, Hillary",400,16.2,"Trump, Donald",1836,74.3,"Johnson, Gary",36,1.5
TX,DENTON,R,"Clinton, Hillary",110890,37.2,"Trump, Donald",170603,57.2,"Johnson, Gary",11583,3.9
TX,DICKENS,R,"Clinton, Hillary",128,14.1,"Trump, Donald",755,83.1,"Johnson, Gary",23,2.5
TX,DIMMIT,D,"Clinton, Hillary",2173,67.4,"Trump, Donald",974,30.2,"Johnson, Gary",57,1.8
TX,DONLEY,R,"Clinton, Hillary",191,13,"Trump, Donald",1225,83.6,"Johnson, Gary",40,2.7
TX,DUVAL,D,"Clinton, Hillary",2783,66.8,"Trump, Donald",1316,31.6,"Johnson, Gary",49,1.2
TX,EASTLAND,R,"Clinton, Hillary",776,11.1,"Trump, Donald",6011,86.3,"Johnson, Gary",120,1.7
TX,ECTOR,R,"Clinton, Hillary",10249,28.1,"Trump, Donald",25020,68.5,"Johnson, Gary",1009,2.8
TX,EDWARDS,R,"Clinton, Hillary",303,28.2,"Trump, Donald",746,69.5,"Johnson, Gary",17,1.6
TX,EL PASO,D,"Clinton, Hillary",147843,69,"Trump, Donald",55512,25.9,"Johnson, Gary",7607,3.5
TX,ELLIS,R,"Clinton, Hillary",16253,25.7,"Trump, Donald",44941,70.9,"Johnson, Gary",1747,2.8
TX,ERATH,R,"Clinton, Hillary",2160,15.5,"Trump, Donald",11210,80.7,"Johnson, Gary",378,2.7
TX,FALLS,R,"Clinton, Hillary",1684,32.1,"Trump, Donald",3441,65.6,"Johnson, Gary",90,1.7
TX,FANNIN,R,"Clinton, Hillary",2132,17.7,"Trump, Donald",9548,79.3,"Johnson, Gary",269,2.2
TX,FAYETTE,R,"Clinton, Hillary",2144,19.2,"Trump, Donald",8743,78.2,"Johnson, Gary",209,1.9
TX,FISHER,R,"Clinton, Hillary",403,23.3,"Trump, Donald",1265,73.2,"Johnson, Gary",44,2.5
TX,FLOYD,R,"Clinton, Hillary",435,22.2,"Trump, Donald",1474,75.2,"Johnson, Gary",47,2.4
TX,FOARD,R,"Clinton, Hillary",113,22,"Trump, Donald",383,74.7,"Johnson, Gary",14,2.7
TX,FORT BEND,D,"Clinton, Hillary",134686,51.4,"Trump, Donald",117291,44.8,"Johnson, Gary",6907,2.6
TX,FRANKLIN,R,"Clinton, Hillary",665,15.2,"Trump, Donald",3585,81.8,"Johnson, Gary",96,2.2
TX,FREESTONE,R,"Clinton, Hillary",1471,19.1,"Trump, Donald",6026,78.4,"Johnson, Gary",139,1.8
TX,FRIO,D,"Clinton, Hillary",2444,55.5,"Trump, Donald",1856,42.2,"Johnson, Gary",76,1.7
TX,GAINES,R,"Clinton, Hillary",597,12.9,"Trump, Donald",3907,84.6,"Johnson, Gary",85,1.8
TX,GALVESTON,R,"Clinton, Hillary",43658,35.5,"Trump, Donald",73757,60,"Johnson, Gary",4045,3.3
TX,GARZA,R,"Clinton, Hillary",230,15.5,"Trump, Donald",1225,82.5,"Johnson, Gary",21,1.4
TX,GILLESPIE,R,"Clinton, Hillary",2288,17.3,"Trump, Donald",10446,79.1,"Johnson, Gary",333,2.5
TX,GLASSCOCK,R,"Clinton, Hillary",34,5.6,"Trump, Donald",553,91.6,"Johnson, Gary",13,2.2
TX,GOLIAD,R,"Clinton, Hillary",973,26.2,"Trump, Donald",2620,70.7,"Johnson, Gary",101,2.7
TX,GONZALES,R,"Clinton, Hillary",1571,24.8,"Trump, Donald",4587,72.4,"Johnson, Gary",129,2
TX,GRAY,R,"Clinton, Hillary",701,9.5,"Trump, Donald",6500,87.8,"Johnson, Gary",144,1.9
TX,GRAYSON,R,"Clinton, Hillary",10301,21.7,"Trump, Donald",35325,74.5,"Johnson, Gary",1258,2.7
TX,GREGG,R,"Clinton, Hillary",11677,28,"Trump, Donald",28764,68.9,"Johnson, Gary",903,2.2
TX,GRIMES,R,"Clinton, Hillary",2194,23,"Trump, Donald",7065,74.1,"Johnson, Gary",219,2.3
TX,GUADALUPE,R,"Clinton, Hillary",18391,31.8,"Trump, Donald",36632,63.4,"Johnson, Gary",2022,3.5
TX,HALE,R,"Clinton, Hillary",2101,23.7,"Trump, Donald",6366,71.9,"Johnson, Gary",324,3.7
TX,HALL,R,"Clinton, Hillary",164,15,"Trump, Donald",893,81.9,"Johnson, Gary",34,3.1
TX,HAMILTON,R,"Clinton, Hillary",479,13.2,"Trump, Donald",3060,84.5,"Johnson, Gary",64,1.8
TX,HANSFORD,R,"Clinton, Hillary",171,8.8,"Trump, Donald",1730,88.9,"Johnson, Gary",37,1.9
TX,HARDEMAN,R,"Clinton, Hillary",249,16.5,"Trump, Donald",1207,79.8,"Johnson, Gary",48,3.2
TX,HARDIN,R,"Clinton, Hillary",2780,12.2,"Trump, Donald",19606,86.1,"Johnson, Gary",353,1.5
TX,HARRIS,D,"Clinton, Hillary",707914,54,"Trump, Donald",545955,41.6,"Johnson, Gary",39781,3
TX,HARRISON,R,"Clinton, Hillary",7151,26.9,"Trump, Donald",18749,70.6,"Johnson, Gary",449,1.7
TX,HARTLEY,R,"Clinton, Hillary",173,8.9,"Trump, Donald",1730,88.6,"Johnson, Gary",43,2.2
TX,HASKELL,R,"Clinton, Hillary",314,17.7,"Trump, Donald",1403,79.3,"Johnson, Gary",42,2.4
TX,HAYS,R,"Clinton, Hillary",33224,46,"Trump, Donald",33826,46.9,"Johnson, Gary",3630,5
TX,HEMPHILL,R,"Clinton, Hillary",181,10.7,"Trump, Donald",1462,86.3,"Johnson, Gary",44,2.6
TX,HENDERSON,R,"Clinton, Hillary",5669,18.9,"Trump, Donald",23650,78.7,"Johnson, Gary",535,1.8
TX,HIDALGO,D,"Clinton, Hillary",118809,68.5,"Trump, Donald",48642,28,"Johnson, Gary",3788,2.2
TX,HILL,R,"Clinton, Hillary",2547,19.6,"Trump, Donald",10108,77.9,"Johnson, Gary",256,2
TX,HOCKLEY,R,"Clinton, Hillary",1260,17.2,"Trump, Donald",5809,79.5,"Johnson, Gary",199,2.7
TX,HOOD,R,"Clinton, Hillary",4008,15.3,"Trump, Donald",21382,81.4,"Johnson, Gary",641,2.4
TX,HOPKINS,R,"Clinton, Hillary",2510,18.5,"Trump, Donald",10707,79.1,"Johnson, Gary",220,1.6
TX,HOUSTON,R,"Clinton, Hillary",1978,23.7,"Trump, Donald",6205,74.3,"Johnson, Gary",90,1.1
TX,HOWARD,R,"Clinton, Hillary",1770,20.3,"Trump, Donald",6637,76.1,"Johnson, Gary",232,2.7
TX,HUDSPETH,R,"Clinton, Hillary",324,37.2,"Trump, Donald",503,57.7,"Johnson, Gary",38,4.4
TX,HUNT,R,"Clinton, Hillary",6396,20.3,"Trump, Donald",23910,75.8,"Johnson, Gary",862,2.7
TX,HUTCHINSON,R,"Clinton, Hillary",854,10.5,"Trump, Donald",7042,86.4,"Johnson, Gary",210,2.6
TX,IRION,R,"Clinton, Hillary",90,11.7,"Trump, Donald",660,86.2,"Johnson, Gary",9,1.2
TX,JACK,R,"Clinton, Hillary",314,9.4,"Trump, Donald",2973,88.7,"Johnson, Gary",42,1.3
TX,JACKSON,R,"Clinton, Hillary",904,17.1,"Trump, Donald",4266,80.5,"Johnson, Gary",78,1.5
TX,JASPER,R,"Clinton, Hillary",2590,19.3,"Trump, Donald",10609,79.1,"Johnson, Gary",156,1.2
TX,JEFF DAVIS,R,"Clinton, Hillary",422,35.4,"Trump, Donald",695,58.4,"Johnson, Gary",42,3.5
TX,JEFFERSON,R,"Clinton, Hillary",42443,48.4,"Trump, Donald",42862,48.9,"Johnson, Gary",1714,2
TX,JIM HOGG,D,"Clinton, Hillary",1635,77.2,"Trump, Donald",430,20.3,"Johnson, Gary",42,2
TX,JIM WELLS,D,"Clinton, Hillary",6694,54.1,"Trump, Donald",5420,43.8,"Johnson, Gary",210,1.7
TX,JOHNSON,R,"Clinton, Hillary",10988,19.1,"Trump, Donald",44382,77,"Johnson, Gary",1605,2.8
TX,JONES,R,"Clinton, Hillary",936,15.7,"Trump, Donald",4819,80.9,"Johnson, Gary",162,2.7
TX,KARNES,R,"Clinton, Hillary",1145,27.3,"Trump, Donald",2965,70.6,"Johnson, Gary",70,1.7
TX,KAUFMAN,R,"Clinton, Hillary",10278,24.9,"Trump, Donald",29587,71.7,"Johnson, Gary",983,2.4
TX,KENDALL,R,"Clinton, Hillary",3643,18.1,"Trump, Donald",15700,78,"Johnson, Gary",555,2.8
TX,KENEDY,D,"Clinton, Hillary",99,53.2,"Trump, Donald",84,45.2,"Johnson, Gary",3,1.6
TX,KENT,R,"Clinton, Hillary",59,13.6,"Trump, Donald",360,82.9,"Johnson, Gary",14,3.2
TX,KERR,R,"Clinton, Hillary",4681,20.1,"Trump, Donald",17727,76.1,"Johnson, Gary",657,2.8
TX,KIMBLE,R,"Clinton, Hillary",206,10.6,"Trump, Donald",1697,86.9,"Johnson, Gary",37,1.9
TX,KING,R,"Clinton, Hillary",5,3.1,"Trump, Donald",149,93.7,"Johnson, Gary",5,3.1
TX,KINNEY,R,"Clinton, Hillary",458,32,"Trump, Donald",936,65.5,"Johnson, Gary",25,1.7
TX,KLEBERG,D,"Clinton, Hillary",4716,49.6,"Trump, Donald",4367,45.9,"Johnson, Gary",314,3.3
TX,KNOX,R,"Clinton, Hillary",247,18.1,"Trump, Donald",1078,78.9,"Johnson, Gary",28,2
TX,LA SALLE,D,"Clinton, Hillary",1129,54.8,"Trump, Donald",872,42.4,"Johnson, Gary",44,2.1
TX,LAMAR,R,"Clinton, Hillary",3583,19.3,"Trump, Donald",14561,78.2,"Johnson, Gary",343,1.8
TX,LAMB,R,"Clinton, Hillary",771,19.3,"Trump, Donald",3111,77.9,"Johnson, Gary",85,2.1
TX,LAMPASAS,R,"Clinton, Hillary",1483,18.1,"Trump, Donald",6385,77.8,"Johnson, Gary",253,3.1
TX,LAVACA,R,"Clinton, Hillary",1170,13.5,"Trump, Donald",7347,84.8,"Johnson, Gary",112,1.3
TX,LEE,R,"Clinton, Hillary",1372,21,"Trump, Donald",4997,76.5,"Johnson, Gary",126,1.9
TX,LEON,R,"Clinton, Hillary",909,12.2,"Trump, Donald",6391,85.9,"Johnson, Gary",94,1.3
TX,LIBERTY,R,"Clinton, Hillary",4862,20,"Trump, Donald",18892,77.9,"Johnson, Gary",364,1.5
TX,LIMESTONE,R,"Clinton, Hillary",1778,23,"Trump, Donald",5796,74.9,"Johnson, Gary",128,1.7
TX,LIPSCOMB,R,"Clinton, Hillary",135,10.1,"Trump, Donald",1159,87,"Johnson, Gary",25,1.9
TX,LIVE OAK,R,"Clinton, Hillary",742,17.2,"Trump, Donald",3464,80.5,"Johnson, Gary",65,1.5
TX,LLANO,R,"Clinton, Hillary",1825,17.5,"Trump, Donald",8299,79.4,"Johnson, Gary",205,2
TX,LOVING,R,"Clinton, Hillary",4,6.2,"Trump, Donald",58,89.2,"Johnson, Gary",1,1.5
TX,LUBBOCK,R,"Clinton, Hillary",28023,28.3,"Trump, Donald",65651,66.3,"Johnson, Gary",3917,4
TX,LYNN,R,"Clinton, Hillary",403,20.1,"Trump, Donald",1546,77,"Johnson, Gary",41,2
TX,MADISON,R,"Clinton, Hillary",881,20.5,"Trump, Donald",3351,78.1,"Johnson, Gary",45,1
TX,MARION,R,"Clinton, Hillary",1165,27.5,"Trump, Donald",2983,70.4,"Johnson, Gary",71,1.7
TX,MARTIN,R,"Clinton, Hillary",266,15.1,"Trump, Donald",1455,82.6,"Johnson, Gary",31,1.8
TX,MASON,R,"Clinton, Hillary",354,17.2,"Trump, Donald",1656,80.5,"Johnson, Gary",37,1.8
TX,MATAGORDA,R,"Clinton, Hillary",3500,28.7,"Trump, Donald",8366,68.6,"Johnson, Gary",239,2
TX,MAVERICK,D,"Clinton, Hillary",10397,76.5,"Trump, Donald",2816,20.7,"Johnson, Gary",266,2
TX,MCCULLOCH,R,"Clinton, Hillary",482,15.5,"Trump, Donald",2552,82.2,"Johnson, Gary",51,1.6
TX,MCLENNAN,R,"Clinton, Hillary",27063,34.2,"Trump, Donald",48260,61,"Johnson, Gary",2492,3.2
TX,MCMULLEN,R,"Clinton, Hillary",40,8,"Trump, Donald",454,91,"Johnson, Gary",2,0.4
TX,MEDINA,R,"Clinton, Hillary",4634,26.9,"Trump, Donald",12085,70.1,"Johnson, Gary",403,2.3
TX,MENARD,R,"Clinton, Hillary",154,17.8,"Trump, Donald",682,78.9,"Johnson, Gary",25,2.9
TX,MIDLAND,R,"Clinton, Hillary",10025,20.4,"Trump, Donald",36973,75.1,"Johnson, Gary",1667,3.4
TX,MILAM,R,"Clinton, Hillary",2051,23.7,"Trump, Donald",6364,73.5,"Johnson, Gary",178,2.1
TX,MILLS,R,"Clinton, Hillary",243,10.8,"Trump, Donald",1951,86.9,"Johnson, Gary",41,1.8
TX,MITCHELL,R,"Clinton, Hillary",354,16.1,"Trump, Donald",1780,81.1,"Johnson, Gary",50,2.3
TX,MONTAGUE,R,"Clinton, Hillary",885,10.3,"Trump, Donald",7526,87.5,"Johnson, Gary",170,2
TX,MONTGOMERY,R,"Clinton, Hillary",45835,22.4,"Trump, Donald",150314,73.5,"Johnson, Gary",6142,3
TX,MOORE,R,"Clinton, Hillary",1098,20.8,"Trump, Donald",3977,75.3,"Johnson, Gary",166,3.1
TX,MORRIS,R,"Clinton, Hillary",1425,28.7,"Trump, Donald",3446,69.3,"Johnson, Gary",77,1.5
TX,MOTLEY,R,"Clinton, Hillary",40,6.5,"Trump, Donald",566,92,"Johnson, Gary",9,1.5
TX,NACOGDOCHES,R,"Clinton, Hillary",6846,30.3,"Trump, Donald",14771,65.3,"Johnson, Gary",702,3.1
TX,NAVARRO,R,"Clinton, Hillary",4002,24.4,"Trump, Donald",11994,73,"Johnson, Gary",343,2.1
TX,NEWTON,R,"Clinton, Hillary",1156,20.9,"Trump, Donald",4288,77.5,"Johnson, Gary",66,1.2
TX,NOLAN,R,"Clinton, Hillary",1029,21.2,"Trump, Donald",3552,73.1,"Johnson, Gary",142,2.9
TX,NUECES,R,"Clinton, Hillary",49198,47.1,"Trump, Donald",50766,48.6,"Johnson, Gary",3324,3.2
TX,OCHILTREE,R,"Clinton, Hillary",274,9.1,"Trump, Donald",2628,87.5,"Johnson, Gary",75,2.5
TX,OLDHAM,R,"Clinton, Hillary",78,8.2,"Trump, Donald",850,89.7,"Johnson, Gary",14,1.5
TX,ORANGE,R,"Clinton, Hillary",5735,17.9,"Trump, Donald",25513,79.7,"Johnson, Gary",550,1.7
TX,PALO PINTO,R,"Clinton, Hillary",1708,16.6,"Trump, Donald",8284,80.7,"Johnson, Gary",210,2
TX,PANOLA,R,"Clinton, Hillary",1835,17.6,"Trump, Donald",8445,81.1,"Johnson, Gary",109,1
TX,PARKER,R,"Clinton, Hillary",8344,14.7,"Trump, Donald",46473,81.8,"Johnson, Gary",1439,2.5
TX,PARMER,R,"Clinton, Hillary",485,19.7,"Trump, Donald",1915,77.7,"Johnson, Gary",55,2.2
TX,PECOS,R,"Clinton, Hillary",1554,37.1,"Trump, Donald",2468,59,"Johnson, Gary",127,3
TX,POLK,R,"Clinton, Hillary",4187,21.1,"Trump, Donald",15176,76.4,"Johnson, Gary",367,1.8
TX,POTTER,R,"Clinton, Hillary",7657,26.7,"Trump, Donald",19630,68.5,"Johnson, Gary",1028,3.6
TX,PRESIDIO,D,"Clinton, Hillary",1458,66,"Trump, Donald",652,29.5,"Johnson, Gary",64,2.9
TX,RAINS,R,"Clinton, Hillary",628,13.4,"Trump, Donald",3968,84.4,"Johnson, Gary",80,1.7
TX,RANDALL,R,"Clinton, Hillary",8367,15.4,"Trump, Donald",43462,80,"Johnson, Gary",1872,3.4
TX,REAGAN,R,"Clinton, Hillary",167,18.5,"Trump, Donald",709,78.4,"Johnson, Gary",22,2.4
TX,REAL,R,"Clinton, Hillary",262,15.6,"Trump, Donald",1382,82.2,"Johnson, Gary",28,1.7
TX,RED RIVER,R,"Clinton, Hillary",1149,22.3,"Trump, Donald",3926,76.1,"Johnson, Gary",67,1.3
TX,REEVES,D,"Clinton, Hillary",1659,52.1,"Trump, Donald",1417,44.5,"Johnson, Gary",98,3.1
TX,REFUGIO,R,"Clinton, Hillary",1034,35.1,"Trump, Donald",1830,62.1,"Johnson, Gary",71,2.4
TX,ROBERTS,R,"Clinton, Hillary",20,3.6,"Trump, Donald",524,94.6,"Johnson, Gary",6,1.1
TX,ROBERTSON,R,"Clinton, Hillary",2203,31.3,"Trump, Donald",4668,66.4,"Johnson, Gary",125,1.8
TX,ROCKWALL,R,"Clinton, Hillary",9655,24.2,"Trump, Donald",28451,71.2,"Johnson, Gary",1305,3.3
TX,RUNNELS,R,"Clinton, Hillary",453,12,"Trump, Donald",3250,85.9,"Johnson, Gary",60,1.6
TX,RUSK,R,"Clinton, Hillary",3935,20.7,"Trump, Donald",14675,77.3,"Johnson, Gary",333,1.8
TX,SABINE,R,"Clinton, Hillary",614,13.2,"Trump, Donald",3998,86,"Johnson, Gary",27,0.6
TX,SAN AUGUSTINE,R,"Clinton, Hillary",910,25.5,"Trump, Donald",2622,73.5,"Johnson, Gary",30,0.8
TX,SAN JACINTO,R,"Clinton, Hillary",2038,19.7,"Trump, Donald",8059,77.9,"Johnson, Gary",170,1.6
TX,SAN PATRICIO,R,"Clinton, Hillary",7871,36.3,"Trump, Donald",13030,60.2,"Johnson, Gary",573,2.6
TX,SAN SABA,R,"Clinton, Hillary",293,12.4,"Trump, Donald",2025,85.9,"Johnson, Gary",32,1.4
TX,SCHLEICHER,R,"Clinton, Hillary",208,19.6,"Trump, Donald",821,77.5,"Johnson, Gary",24,2.3
TX,SCURRY,R,"Clinton, Hillary",733,13.9,"Trump, Donald",4410,83.4,"Johnson, Gary",103,1.9
TX,SHACKELFORD,R,"Clinton, Hillary",103,6.8,"Trump, Donald",1378,91.6,"Johnson, Gary",21,1.4
TX,SHELBY,R,"Clinton, Hillary",1758,19.3,"Trump, Donald",7179,79,"Johnson, Gary",123,1.4
TX,SHERMAN,R,"Clinton, Hillary",96,10.3,"Trump, Donald",807,86.3,"Johnson, Gary",27,2.9
TX,SMITH,R,"Clinton, Hillary",22300,26.3,"Trump, Donald",58930,69.5,"Johnson, Gary",2076,2.4
TX,SOMERVELL,R,"Clinton, Hillary",541,13.9,"Trump, Donald",3206,82.3,"Johnson, Gary",107,2.7
TX,STARR,D,"Clinton, Hillary",9289,79.1,"Trump, Donald",2224,18.9,"Johnson, Gary",159,1.4
TX,STEPHENS,R,"Clinton, Hillary",348,10.1,"Trump, Donald",3034,87.7,"Johnson, Gary",65,1.9
TX,STERLING,R,"Clinton, Hillary",70,11.1,"Trump, Donald",549,86.7,"Johnson, Gary",9,1.4
TX,STONEWALL,R,"Clinton, Hillary",135,19.3,"Trump, Donald",555,79.2,"Johnson, Gary",10,1.4
TX,SUTTON,R,"Clinton, Hillary",313,22.1,"Trump, Donald",1075,75.9,"Johnson, Gary",22,1.6
TX,SWISHER,R,"Clinton, Hillary",462,21,"Trump, Donald",1671,75.8,"Johnson, Gary",51,2.3
TX,TARRANT,R,"Clinton, Hillary",288392,43.1,"Trump, Donald",345921,51.7,"Johnson, Gary",23775,3.6
TX,TAYLOR,R,"Clinton, Hillary",10085,22,"Trump, Donald",33250,72.7,"Johnson, Gary",1763,3.9
TX,TERRELL,R,"Clinton, Hillary",140,32,"Trump, Donald",288,65.8,"Johnson, Gary",10,2.3
TX,TERRY,R,"Clinton, Hillary",753,22.4,"Trump, Donald",2459,73.3,"Johnson, Gary",112,3.3
TX,THROCKMORTON,R,"Clinton, Hillary",84,10.4,"Trump, Donald",715,88.5,"Johnson, Gary",7,0.9
TX,TITUS,R,"Clinton, Hillary",2597,27.6,"Trump, Donald",6511,69.1,"Johnson, Gary",191,2
TX,TOM GREEN,R,"Clinton, Hillary",9173,23.8,"Trump, Donald",27494,71.5,"Johnson, Gary",1402,3.6
TX,TRAVIS,D,"Clinton, Hillary",308260,65.8,"Trump, Donald",127209,27.1,"Johnson, Gary",21958,4.7
TX,TRINITY,R,"Clinton, Hillary",1154,19.3,"Trump, Donald",4737,79.1,"Johnson, Gary",80,1.3
TX,TYLER,R,"Clinton, Hillary",1248,15.6,"Trump, Donald",6624,82.6,"Johnson, Gary",103,1.3
TX,UPSHUR,R,"Clinton, Hillary",2380,14.9,"Trump, Donald",13209,82.5,"Johnson, Gary",283,1.8
TX,UPTON,R,"Clinton, Hillary",286,21.2,"Trump, Donald",1007,74.8,"Johnson, Gary",49,3.6
TX,UVALDE,R,"Clinton, Hillary",3867,43.1,"Trump, Donald",4835,53.9,"Johnson, Gary",191,2.1
TX,VAL VERDE,D,"Clinton, Hillary",6964,51.1,"Trump, Donald",5890,43.3,"Johnson, Gary",573,4.2
TX,VAN ZANDT,R,"Clinton, Hillary",2799,12.8,"Trump, Donald",18473,84.4,"Johnson, Gary",385,1.8
TX,VICTORIA,R,"Clinton, Hillary",8866,28.5,"Trump, Donald",21275,68.4,"Johnson, Gary",782,2.5
TX,WALKER,R,"Clinton, Hillary",6091,30.8,"Trump, Donald",12884,65.1,"Johnson, Gary",560,2.8
TX,WALLER,R,"Clinton, Hillary",5748,34.2,"Trump, Donald",10531,62.7,"Johnson, Gary",342,2
TX,WARD,R,"Clinton, Hillary",783,22.7,"Trump, Donald",2547,73.9,"Johnson, Gary",82,2.4
TX,WASHINGTON,R,"Clinton, Hillary",3382,22.8,"Trump, Donald",10945,73.8,"Johnson, Gary",352,2.4
TX,WEBB,D,"Clinton, Hillary",42307,74.3,"Trump, Donald",12947,22.8,"Johnson, Gary",1033,1.8
TX,WHARTON,R,"Clinton, Hillary",4238,28.8,"Trump, Donald",10149,68.9,"Johnson, Gary",269,1.8
TX,WHEELER,R,"Clinton, Hillary",194,8.4,"Trump, Donald",2087,90.5,"Johnson, Gary",21,0.9
TX,WICHITA,R,"Clinton, Hillary",8770,23,"Trump, Donald",27631,72.5,"Johnson, Gary",1308,3.4
TX,WILBARGER,R,"Clinton, Hillary",809,19.7,"Trump, Donald",3166,77.1,"Johnson, Gary",115,2.8
TX,WILLACY,D,"Clinton, Hillary",3422,67.2,"Trump, Donald",1547,30.4,"Johnson, Gary",95,1.9
TX,WILLIAMSON,R,"Clinton, Hillary",84468,41.6,"Trump, Donald",104175,51.3,"Johnson, Gary",10229,5
TX,WILSON,R,"Clinton, Hillary",4790,24.7,"Trump, Donald",13998,72,"Johnson, Gary",392,2
TX,WINKLER,R,"Clinton, Hillary",420,22.4,"Trump, Donald",1403,74.8,"Johnson, Gary",49,2.6
TX,WISE,R,"Clinton, Hillary",3412,13.8,"Trump, Donald",20670,83.4,"Johnson, Gary",505,2
TX,WOOD,R,"Clinton, Hillary",2630,14,"Trump, Donald",15700,83.8,"Johnson, Gary",280,1.5
TX,YOAKUM,R,"Clinton, Hillary",426,18.5,"Trump, Donald",1797,78,"Johnson, Gary",73,3.2
TX,YOUNG,R,"Clinton, Hillary",876,11.4,"Trump, Donald",6601,85.6,"Johnson, Gary",180,2.3
TX,ZAPATA,D,"Clinton, Hillary",2063,65.7,"Trump, Donald",1029,32.7,"Johnson, Gary",34,1.1
TX,ZAVALA,D,"Clinton, Hillary",2636,77.6,"Trump, Donald",694,20.4,"Johnson, Gary",50,1.5
UT,BEAVER,R,"Clinton, Hillary",264,10.6,"Trump, Donald",1838,73.8,"McMullin, Evan",323,13
UT,BOX ELDER,R,"Clinton, Hillary",2282,11.6,"Trump, Donald",12230,62,"McMullin, Evan",4257,21.6
UT,CACHE,R,"Clinton, Hillary",8563,18.6,"Trump, Donald",21139,45.8,"McMullin, Evan",13695,29.7
UT,CARBON,R,"Clinton, Hillary",1717,21.6,"Trump, Donald",5275,66.3,"McMullin, Evan",615,7.7
UT,DAGGETT,R,"Clinton, Hillary",77,16.2,"Trump, Donald",331,69.8,"McMullin, Evan",44,9.3
UT,DAVIS,R,"Clinton, Hillary",28776,20.8,"Trump, Donald",62219,45,"McMullin, Evan",39735,28.7
UT,DUCHESNE,R,"Clinton, Hillary",500,7.2,"Trump, Donald",5508,79.3,"McMullin, Evan",730,10.5
UT,EMERY,R,"Clinton, Hillary",380,8.9,"Trump, Donald",3425,79.9,"McMullin, Evan",362,8.4
UT,GARFIELD,R,"Clinton, Hillary",358,15.3,"Trump, Donald",1606,68.5,"McMullin, Evan",286,12.2
UT,GRAND,R,"Clinton, Hillary",1960,43.2,"Trump, Donald",1975,43.6,"McMullin, Evan",281,6.2
UT,IRON,R,"Clinton, Hillary",2450,13.9,"Trump, Donald",11561,65.5,"McMullin, Evan",2752,15.6
UT,JUAB,R,"Clinton, Hillary",442,10.6,"Trump, Donald",2827,67.7,"McMullin, Evan",762,18.2
UT,KANE,R,"Clinton, Hillary",741,21.1,"Trump, Donald",2265,64.6,"McMullin, Evan",352,10
UT,MILLARD,R,"Clinton, Hillary",431,8.2,"Trump, Donald",3860,73.6,"McMullin, Evan",719,13.7
UT,MORGAN,R,"Clinton, Hillary",577,11.1,"Trump, Donald",3188,61.4,"McMullin, Evan",1198,23.1
UT,PIUTE,R,"Clinton, Hillary",47,6.4,"Trump, Donald",626,85.9,"McMullin, Evan",36,4.9
UT,RICH,R,"Clinton, Hillary",104,9.4,"Trump, Donald",797,71.9,"McMullin, Evan",174,15.7
UT,SALT LAKE,D,"Clinton, Hillary",175863,42,"Trump, Donald",138043,33,"McMullin, Evan",79880,19.1
UT,SAN JUAN,R,"Clinton, Hillary",2042,37.5,"Trump, Donald",2645,48.6,"McMullin, Evan",486,8.9
UT,SANPETE,R,"Clinton, Hillary",1061,10.4,"Trump, Donald",6673,65.7,"McMullin, Evan",2038,20.1
UT,SEVIER,R,"Clinton, Hillary",695,8,"Trump, Donald",6740,77.9,"McMullin, Evan",916,10.6
UT,SUMMIT,D,"Clinton, Hillary",10503,50.9,"Trump, Donald",7333,35.5,"McMullin, Evan",1786,8.7
UT,TOOELE,R,"Clinton, Hillary",4573,20.9,"Trump, Donald",11169,51.2,"McMullin, Evan",4769,21.8
UT,UINTAH,R,"Clinton, Hillary",995,7.8,"Trump, Donald",9810,76.7,"McMullin, Evan",1496,11.7
UT,UTAH,R,"Clinton, Hillary",28522,14.2,"Trump, Donald",102182,50.7,"McMullin, Evan",60532,30
UT,WASATCH,R,"Clinton, Hillary",3063,25.3,"Trump, Donald",6115,50.5,"McMullin, Evan",2315,19.1
UT,WASHINGTON,R,"Clinton, Hillary",10288,16.6,"Trump, Donald",42650,68.8,"McMullin, Evan",6565,10.6
UT,WAYNE,R,"Clinton, Hillary",271,19.1,"Trump, Donald",966,68,"McMullin, Evan",135,9.5
UT,WEBER,R,"Clinton, Hillary",23131,27.2,"Trump, Donald",40235,47.3,"McMullin, Evan",16451,19.3
VA,ACCOMACK,R,"Clinton, Hillary",6740,42.6,"Trump, Donald",8583,54.3,"Johnson, Gary",264,1.7
VA,ALBEMARLE,D,"Clinton, Hillary",33345,58.8,"Trump, Donald",19259,34,"Johnson, Gary",2105,3.7
VA,ALEXANDRIA,D,"Clinton, Hillary",57242,75.6,"Trump, Donald",13285,17.5,"Johnson, Gary",2020,2.7
